01-21-2010 10:23:18,All / Hazardous Waste / Pick Up Request
01-21-2010 10:24:21,Residential Furniture / Missed
01-21-2010 10:25:28,Residential: Garbage Bin: Exchange to Medium
01-21-2010 10:26:06,Watermain-Possible Break
01-21-2010 10:26:56,Residential Furniture / Missed
01-21-2010 10:27:37,Water Service Line-Turn Off
01-21-2010 10:28:00,All / White Goods / Pick Up Request
01-21-2010 10:28:25,All / White Goods / Pick Up Request
01-21-2010 10:29:19,Res / Organic Green Bin / Whole Street / Missed
01-21-2010 10:30:28,Res / Garbage / Missed
01-21-2010 10:32:36,Res Above Comm / Nite Garbage / Missed
01-21-2010 10:33:10,Res / Organic Green Bin / Whole Street / Missed
01-21-2010 10:34:46,Res / Garbage / Missed
01-21-2010 10:35:58,Boulevards - Damaged Asphalt
01-21-2010 10:36:14,Intersection Safety Review
01-21-2010 10:36:21,Res / Garbage / Missed
01-21-2010 10:36:59,Watermain Valve - Turn Off
01-21-2010 10:38:23,Res / Garbage / Whole Street Missed
01-21-2010 10:39:35,Res / Recycle / Missed
01-21-2010 10:41:29,Res / Garbage / Missed
01-21-2010 10:43:27,Bin Investigation Request
01-21-2010 10:43:30,Res / Above Comm / Organic Green Bin / Missed
01-21-2010 10:44:26,Residential: Recycle Bin: Exchange to Extra Large
01-21-2010 10:44:32,All / White Goods / Pick Up Request
01-21-2010 10:45:39,Catch Basin - Cover Missing / Damaged / Loose
01-21-2010 10:47:05,Res / Recycle / Missed
01-21-2010 10:47:25,Water Service Line-No Water
01-21-2010 10:47:43,Multi-Res / Garbage Cart / Missed
01-21-2010 10:47:49,Res / Nite Organic / Missed
01-21-2010 10:50:25,Res / Garbage / Missed
01-21-2010 10:50:28,Water Service Line-No Water
01-21-2010 10:50:34,All / White Goods / Pick Up Request
01-21-2010 10:50:37,Water Service Line-Turn Off
01-21-2010 10:50:39,Comm / Nite Recycle Cardboard Missed
01-21-2010 10:51:15,Missing/Damaged Signs
01-21-2010 10:51:42,ABCD's / Recycle Cart / Missed
01-21-2010 10:52:41,Sidewalk - Damaged / Concrete
01-21-2010 10:53:45,Residential Furniture / Missed
01-21-2010 10:54:20,Residential: Recycle Bin: Additional Extra Large
01-21-2010 10:55:09,Res / Recycle / Missed
01-21-2010 10:55:24,All / White Goods / Pick Up Request
01-21-2010 10:56:02,Res / Garbage / Missed
01-21-2010 10:56:06,Road - Cleaning/Debris
01-21-2010 10:56:20,All / White Goods / Pick Up Request
01-21-2010 10:56:59,Residential: Recycle Bin: Exchange to Large
01-21-2010 10:58:05,All / White Goods / Pick Up Request
01-21-2010 10:58:17,Commercial / Garbage YellowBag / Missed
01-21-2010 10:58:50,Operator / Operations Complaint
01-21-2010 10:59:31,Residential: Bin: Repair or Replace Metal Bar
01-21-2010 11:00:37,Res / Organic&Garbage / Missed
01-21-2010 11:01:03,All / White Goods / Pick Up Request
01-21-2010 11:03:34,Res / Organic Container / Missing Damaged
01-21-2010 11:06:40,All / Hazardous Waste / Pick Up Request
01-21-2010 11:06:52,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 11:06:59,Multi-Res / Nite Recycle Cart / Missed
01-21-2010 11:07:47,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 11:07:49,All / White Goods / Pick Up Request
01-21-2010 11:09:37,Residential Furniture / Missed
01-21-2010 11:10:39,Res / Organic Green Bin / Missed
01-21-2010 11:10:43,Residential: Garbage Bin: Exchange to Extra Large
01-21-2010 11:12:07,Residential: Garbage Bin: Exchange to Medium
01-21-2010 11:14:40,"Sidewalk Icy, Needs Sand/Salt"
01-21-2010 11:16:31,Traffic Signal Maintenance
01-21-2010 11:16:31,Res / Organic Green Bin / Missed
01-21-2010 11:16:57,Investigate Pavement Markings
01-21-2010 11:18:31,Residential: Garbage Bin: Exchange to Large
01-21-2010 11:19:09,Water Service Line-Leaking
01-21-2010 11:19:16,Residential: Garbage Bin: Exchange to Medium
01-21-2010 11:19:38,Multi-Res / Garbage Front-End / Missed
01-21-2010 11:19:57,ABCD's / Nite Recycle Cart / Missed
01-21-2010 11:20:22,Residential Furniture / Missed
01-21-2010 11:22:32,All / White Goods / Pick Up Request
01-21-2010 11:23:23,Water Service Line-No Water
01-21-2010 11:23:42,Res / Recycle / Missed
01-21-2010 11:24:58,Litter / Laneway / Clean Up
01-21-2010 11:25:02,Residential: Garbage Bin: Exchange to Small
01-21-2010 11:25:09,All / White Goods / Pick Up Request
01-21-2010 11:26:07,Res / Recycle / Missed
01-21-2010 11:26:35,Commercial / Recycle Cart / Missed
01-21-2010 11:26:39,Residential: Garbage Bin: Exchange to Large
01-21-2010 11:26:57,All / White Goods / Pick Up Request
01-21-2010 11:28:29,Res / Organic&Garbage / Missed
01-21-2010 11:28:46,Residential: Recycle Bin: Exchange to Small
01-21-2010 11:29:10,All / White Goods / Pick Up Request
01-21-2010 11:29:41,Residential: Recycle Bin: Exchange to Large
01-21-2010 11:29:44,Residential Furniture / Missed
01-21-2010 11:29:50,All / White Goods / Pick Up Request
01-21-2010 11:31:45,Residential Furniture / Missed
01-21-2010 11:32:02,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 11:33:01,Commercial / Garbage YellowBag / Missed
01-21-2010 11:34:42,Res / Recycle / Missed
01-21-2010 11:35:38,Water Service Line-Turn Off
01-21-2010 11:36:22,Watermain-Possible Break
01-21-2010 11:36:34,Road damaged on Expressway
01-21-2010 11:37:06,Water Service Line-Leaking
01-21-2010 11:37:13,Residential: Garbage Bin: Exchange to Medium
01-21-2010 11:37:50,Multi-Res / Recycle Cart / Missed
01-21-2010 11:37:57,Res / Garbage / Whole Street Missed
01-21-2010 11:38:23,Sidewalk - Damaged / Concrete
01-21-2010 11:39:39,Residential: Garbage Bin: Exchange to Medium
01-21-2010 11:40:12,Pollution Spill Response
01-21-2010 11:40:40,Residential Furniture / Missed
01-21-2010 11:40:42,Watermain-Possible Break
01-21-2010 11:41:05,Water Service Line-Turn Off
01-21-2010 11:41:06,Residential Furniture / Missed
01-21-2010 11:43:28,Watermain-Possible Break
01-21-2010 11:44:29,Residential / XMAS Tree / Missed
01-21-2010 11:44:48,Litter / Bin / Overflow or Missed
01-21-2010 11:44:52,Missing/Faded Pavement Markings
01-21-2010 11:44:53,All / White Goods / Pick Up Request
01-21-2010 11:47:09,Residential: Recycle Bin: Exchange to Extra Large
01-21-2010 11:47:24,Residential: Request for Garbage Bag Tags
01-21-2010 11:47:55,Residential: Request for Garbage Bag Tags
01-21-2010 11:48:09,Expressway Requires Cleaning
01-21-2010 11:48:40,All / White Goods / Pick Up Request
01-21-2010 11:49:36,Residential: Recycle Bin: Exchange to Medium
01-21-2010 11:52:13,All / White Goods / Pick Up Request
01-21-2010 11:52:19,Water Service Line-Turn On
01-21-2010 11:53:00,Complaint / Property Damaged
01-21-2010 11:54:26,Residential: Garbage Bin: Exchange to Large
01-21-2010 11:54:33,Residential / XMAS Tree / Missed
01-21-2010 11:54:38,Water Service Line-No Water
01-21-2010 11:56:16,All / Hazardous Waste / Pick Up Request
01-21-2010 11:56:48,Residential / XMAS Tree / Missed
01-21-2010 11:57:45,All / White Goods / Pick Up Request
01-21-2010 11:57:53,Res / Organic Green Bin / Missed
01-21-2010 11:59:17,All / White Goods / Pick Up Request
01-21-2010 12:00:08,Residential Furniture / Missed
01-21-2010 12:00:43,Road - Cleaning/Debris
01-21-2010 12:02:19,Residential / XMAS Tree / Missed
01-21-2010 12:03:35,Water Service Line-Turn Off
01-21-2010 12:03:38,Residential: Recycle Bin: Exchange to Extra Large
01-21-2010 12:04:15,Residential Furniture / Missed
01-21-2010 12:05:00,Residential: Garbage Bin: New Account Medium
01-21-2010 12:05:23,Res / Garbage / Whole Street Missed
01-21-2010 12:06:38,Road - Damaged
01-21-2010 12:07:24,Sewer Service Line - Blocked
01-21-2010 12:09:50,All / White Goods / Pick Up Request
01-21-2010 12:09:51,All / White Goods / Pick Up Request
01-21-2010 12:11:29,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 12:15:07,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 12:16:02,Residential / Yard Waste / Missed
01-21-2010 12:16:21,Water Service Line-Turn On
01-21-2010 12:16:29,Water Service Line-Turn On
01-21-2010 12:16:41,Residential: Recycle Bin: New Account Medium
01-21-2010 12:17:02,Curb-Damaged
01-21-2010 12:17:21,All / White Goods / Pick Up Request
01-21-2010 12:18:00,Residential: Garbage Bin: Exchange to Medium
01-21-2010 12:18:36,Residential: Garbage Bin: Exchange to Medium
01-21-2010 12:19:12,Water Service Line-Turn Off
01-21-2010 12:19:45,Watermain-Possible Break
01-21-2010 12:21:25,Sewer Service Line - Tree Root Reimbursement
01-21-2010 12:21:26,Residential Furniture / Missed
01-21-2010 12:22:37,Residential: Garbage Bin: Exchange to Large
01-21-2010 12:24:28,All / White Goods / Pick Up Request
01-21-2010 12:24:57,Residential: Request for Garbage Bag Tags
01-21-2010 12:25:56,PXO Maintenance
01-21-2010 12:27:03,Multi-Res / Recycle Cart / Missed
01-21-2010 12:29:06,Res / Organic&Recycle / Missed
01-21-2010 12:29:40,Residential: Bin: Repair or Replace Body/Handle
01-21-2010 12:30:23,Operational Comment or Complaint
01-21-2010 12:33:00,Res / Garbage / Missed
01-21-2010 12:34:58,Road - Cleaning/Debris
01-21-2010 12:35:59,Investigate Vehicles Leaving Roadway
01-21-2010 12:36:02,Sign Maintenance
01-21-2010 12:36:33,Res / Garbage Front&Side / Missed
01-21-2010 12:39:02,Res / Organic Green Bin / Missed
01-21-2010 12:42:06,Water Service Line-Leaking
01-21-2010 12:42:26,Residential: Bin: Repair or Replace Metal Bar
01-21-2010 12:42:52,Water Service Line-Turn On
01-21-2010 12:43:23,Watermain-Possible Break
01-21-2010 12:45:05,Res / Organic&Garbage / Missed
01-21-2010 12:45:55,Residential / Yard Waste / Missed
01-21-2010 12:46:19,Res / Org&Garbage Front&Side / Missed
01-21-2010 12:49:02,Res / Garbage / Whole Street Missed
01-21-2010 12:49:46,Water Service Line-No Water
01-21-2010 12:50:01,Water Service Line-Turn Off
01-21-2010 12:50:18,Litter / Bin / Relocate
01-21-2010 12:51:24,Operator / Operations Complaint
01-21-2010 12:51:43,Water Service Line-No Water
01-21-2010 12:51:48,Res / Org&Recycle Front&Side / Missed
01-21-2010 12:52:49,Water Service Line-Turn Off
01-21-2010 12:53:06,Water Service Line-Turn On
01-21-2010 12:53:38,Res / Organic Green Bin / Missed
01-21-2010 12:54:33,Sewer Service Line - Tree Root Reimbursement
01-21-2010 12:54:59,Residential / XMAS Tree / Missed
01-21-2010 12:57:02,Operator / Operations Complaint
01-21-2010 12:57:45,Water Service Line-Turn On
01-21-2010 12:59:25,Sewer Service Line - Tree Root Reimbursement
01-21-2010 12:59:46,All / White Goods / Pick Up Request
01-21-2010 12:59:56,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 13:01:09,Sewer Service Line - Blocked
01-21-2010 13:02:00,Water Service Line-Damaged Water Service Box
01-21-2010 13:04:46,Water Service Line-Turn On
01-21-2010 13:04:51,Road -  Pot Hole
01-21-2010 13:05:36,All / White Goods / Pick Up Request
01-21-2010 13:08:21,All / White Goods / Pick Up Request
01-21-2010 13:08:39,All / White Goods / Pick Up Request
01-21-2010 13:08:52,Commercial / Garbage YellowBag / Missed
01-21-2010 13:09:21,Residential: Recycle Bin: Exchange to Large
01-21-2010 13:10:05,Roadway Utility Cut - Settlement
01-21-2010 13:10:09,Residential Furniture / Missed
01-21-2010 13:10:23,Road - Sinking
01-21-2010 13:12:17,Water Meter-Leaking
01-21-2010 13:13:02,Res Above Comm / Nite Garbage / Missed
01-21-2010 13:13:33,Res / Organic Container / Missing Damaged
01-21-2010 13:15:24,All / White Goods / Pick Up Request
01-21-2010 13:16:58,Res Above Comm / Nite Garbage / Missed
01-21-2010 13:17:13,Water Service Line-No Water
01-21-2010 13:18:24,Water Service Line-Leaking
01-21-2010 13:19:52,Hydrant-Damage
01-21-2010 13:20:12,Residential / XMAS Tree / Missed
01-21-2010 13:21:08,Sewer Service Line - Blocked
01-21-2010 13:21:42,Commercial / Recycle Blue Box / Missed
01-21-2010 13:22:26,Litter / Sidewalk & Blvd / Pick Up Request
01-21-2010 13:22:55,Res / Organic Green Bin / Missed
01-21-2010 13:24:49,Res / Organic Container / Missing Damaged
01-21-2010 13:25:25,Res / Garbage / Missed
01-21-2010 13:26:28,All / White Goods / Pick Up Request
01-21-2010 13:28:18,Res / Garbage Front&Side / Missed
01-21-2010 13:28:41,All / Hazardous Waste / Pick Up Request
01-21-2010 13:28:42,Res / Garbage / Missed
01-21-2010 13:28:48,Litter / Sidewalk & Blvd / Pick Up Request
01-21-2010 13:31:18,All / White Goods / Pick Up Request
01-21-2010 13:31:31,Residential: Request for Garbage Bag Tags
01-21-2010 13:31:57,Signal Timing Review/Vehicle Delays
01-21-2010 13:32:53,Multi-Res / Recycle Rear-Bin / Missed
01-21-2010 13:33:12,Res / Nite Recycle Whole Street / Missed
01-21-2010 13:33:19,Res / Garbage Front&Side / Missed
01-21-2010 13:35:05,Water Service Line-Turn On
01-21-2010 13:35:24,Mode of Control of TCS
01-21-2010 13:35:55,Bin Investigation Request
01-21-2010 13:36:21,Residential / XMAS Tree / Missed
01-21-2010 13:39:32,Res / Above Comm / Organic Green Bin / Missed
01-21-2010 13:40:26,Res / Organic Green Bin / Whole Street / Missed
01-21-2010 13:40:45,Water Quality-Discoloured (Rusty or Dirty) Water
01-21-2010 13:40:52,Water Service Line-Leaking
01-21-2010 13:41:43,Water Service Line-Leaking
01-21-2010 13:42:49,Residential / Yard Waste / Missed
01-21-2010 13:43:38,Water Service Line-Turn Off/Burst
01-21-2010 13:44:38,Water Service Line-Turn On
01-21-2010 13:44:41,Res / Organic Green Bin / Missed
01-21-2010 13:44:55,Water Service Line-Turn Off
01-21-2010 13:45:03,Watermain-Possible Break
01-21-2010 13:45:06,Water Service Line-Leaking
01-21-2010 13:50:23,Catch Basin Maintenance and Repair
01-21-2010 13:50:24,Maintenance Holes -Damage / Repair
01-21-2010 13:50:45,Watermain Valve - Turn On
01-21-2010 13:53:34,ABCD's / Recycle Cart / Missed
01-21-2010 13:54:59,Res / Organic&Recycle / Missed
01-21-2010 13:55:11,All / White Goods / Pick Up Request
01-21-2010 13:55:51,Residential: Recycle Bin: Additional Extra Large
01-21-2010 13:56:27,Res / Organic&Garbage / Missed
01-21-2010 13:56:47,All / White Goods / Pick Up Request
01-21-2010 13:56:55,Multi-Res / Recycle Rear-Bin / Missed
01-21-2010 13:57:00,All / White Goods / Pick Up Request
01-21-2010 13:57:46,Multi-Res / Organic Front-End / Missed
01-21-2010 13:57:50,Road - Cleaning/Debris
01-21-2010 14:02:36,Sewer Service Line - Blocked
01-21-2010 14:03:19,Bin Investigation Request
01-21-2010 14:03:28,Residential: Bin: Missing
01-21-2010 14:03:29,Res / Organic Front&Side / Missed
01-21-2010 14:06:31,Res / Recycle / Missed
01-21-2010 14:09:54,All / White Goods / Pick Up Request
01-21-2010 14:10:19,Res / Garbage / Missed
01-21-2010 14:11:11,Residential / XMAS Tree / Missed
01-21-2010 14:11:29,Res / Recycle / Whole Street / Missed
01-21-2010 14:11:50,Water Service Line-Leaking
01-21-2010 14:14:19,All / White Goods / Pick Up Request
01-21-2010 14:14:24,All / White Goods / Pick Up Request
01-21-2010 14:15:08,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 14:16:30,Res / Garbage / Missed
01-21-2010 14:20:57,Water Service Line-Turn On
01-21-2010 14:22:53,Residential Furniture / Missed
01-21-2010 14:23:04,Catch Basin - Blocked / Flooding
01-21-2010 14:24:16,All / White Goods / Pick Up Request
01-21-2010 14:25:00,Multi-Res / Recycle Front-End / Missed
01-21-2010 14:27:53,Residential: Garbage Bin: Exchange to Small
01-21-2010 14:30:25,Res / Organic Green Bin / Missed
01-21-2010 14:30:55,Res / Recycle / Missed
01-21-2010 14:31:05,Water Service Line-No Water
01-21-2010 14:33:44,Bridge - Graffiti Complaint
01-21-2010 14:35:14,Res Above Comm / Nite Recycle / Missed
01-21-2010 14:38:27,Residential: Garbage Bin: Exchange to Medium
01-21-2010 14:39:56,Res / Organic Container / Missing Damaged
01-21-2010 14:40:28,All / White Goods / Pick Up Request
01-21-2010 14:40:50,Res / Recycle / Missed
01-21-2010 14:42:01,Water Service Line-Turn On
01-21-2010 14:44:01,Res / Garbage / Missed
01-21-2010 14:44:55,Residential / Nite XMAS Tree / Missed
01-21-2010 14:46:05,All / White Goods / Pick Up Request
01-21-2010 14:47:01,Res / Organic Green Bin / Missed
01-21-2010 14:47:13,Sewer Service Line - Blocked
01-21-2010 14:47:42,All / White Goods / Pick Up Request
01-21-2010 14:48:19,Watermain-Possible Break
01-21-2010 14:50:04,Water Meter-Leaking
01-21-2010 14:50:15,Res / Recycle / Missed
01-21-2010 14:52:28,All / Hazardous Waste / Pick Up Request
01-21-2010 14:52:44,Operator / Operations Complaint
01-21-2010 14:52:56,Res / Garbage / Whole Street Missed
01-21-2010 14:53:26,Multi-Res / Recycle Rear-Bin / Missed
01-21-2010 14:53:51,Operator / Operations Complaint
01-21-2010 14:55:02,Sewer Service Line - Tree Root Reimbursement
01-21-2010 14:55:12,Res / Nite Organic / Missed
01-21-2010 14:59:17,Res Above Comm / Nite Garbage / Missed
01-21-2010 14:59:43,Multi-Res / Recycle Cart / Missed
01-21-2010 15:01:54,Residential: Garbage Bin: Exchange to Small
01-21-2010 15:03:13,Residential / XMAS Tree / Missed
01-21-2010 15:03:52,Res / Org&Garbage Front&Side / Missed
01-21-2010 15:04:17,Sewer Service Line - Blocked
01-21-2010 15:05:06,Commercial / Recycle Blue Box / Missed
01-21-2010 15:05:10,Res / Recycle / Whole Street / Missed
01-21-2010 15:06:29,Residential: Garbage Bin: Exchange to Small
01-21-2010 15:06:29,Res / Organic Green Bin / Missed
01-21-2010 15:06:36,Res / Recycle / Missed
01-21-2010 15:07:46,Res / Garbage / Missed
01-21-2010 15:09:29,All / White Goods / Pick Up Request
01-21-2010 15:09:46,Residential Furniture / Missed
01-21-2010 15:09:53,Residential Furniture / Missed
01-21-2010 15:10:17,Res / Nite Garbage / Missed
01-21-2010 15:10:41,Residential / XMAS Tree / Missed
01-21-2010 15:11:03,Res / Garbage Front&Side / Missed
01-21-2010 15:14:17,Sidewalk - Damaged / Concrete
01-21-2010 15:15:36,All / White Goods / Pick Up Request
01-21-2010 15:16:06,Water Service Line-Damaged Water Service Box
01-21-2010 15:16:08,Litter / Bin / Overflow or Missed
01-21-2010 15:16:34,Residential: Garbage Bin: New Account Medium
01-21-2010 15:16:46,Res / Garbage / Missed
01-21-2010 15:16:59,All / White Goods / Pick Up Request
01-21-2010 15:18:46,Left/Right Turn Signal Priority Features
01-21-2010 15:18:47,Residential: Recycle Bin: New Account Large
01-21-2010 15:20:16,Water Service Line-Leaking
01-21-2010 15:20:33,ABCD's / Nite Garbage Pile / Missed
01-21-2010 15:21:47,All / White Goods / Pick Up Request
01-21-2010 15:22:01,Residential Furniture / Missed
01-21-2010 15:23:46,Res / Garbage / Missed
01-21-2010 15:24:17,Sewer Service Line - Blocked
01-21-2010 15:24:23,Operator / Operations Complaint
01-21-2010 15:25:58,All / White Goods / Pick Up Request
01-21-2010 15:26:32,Res / Organic Green Bin / Missed
01-21-2010 15:28:11,Res / Garbage / Missed
01-21-2010 15:28:46,"Litter / Bin / Reinstall, Replace Missing"
01-21-2010 15:28:52,Road -  Pot Hole
01-21-2010 15:29:58,Sewer Service Line - Tree Root Reimbursement
01-21-2010 15:30:40,Res / Organic Green Bin / Missed
01-21-2010 15:31:18,Residential: Garbage Bin: Exchange to Small
01-21-2010 15:32:16,"Litter / Bin / Reinstall, Replace Missing"
01-21-2010 15:33:28,Residential: Garbage Bin: Exchange to Medium
01-21-2010 15:33:48,All / Hazardous Waste / Pick Up Request
01-21-2010 15:34:54,Residential: Recycle Bin: Exchange to Large
01-21-2010 15:36:19,Water Meter-Leaking
01-21-2010 15:36:38,Residential: Garbage Bin: Exchange to Extra Large
01-21-2010 15:37:08,Litter / Sidewalk & Blvd / Pick Up Request
01-21-2010 15:40:00,Res Above Comm / Nite Recycle / Missed
01-21-2010 15:40:40,Residential: Bin: Missing
01-21-2010 15:40:44,Water Service Line-Turn On
01-21-2010 15:41:50,All / White Goods / Pick Up Request
01-21-2010 15:46:49,Hydrant-Leaking
01-21-2010 15:47:01,Water Service Line-Leaking
01-21-2010 15:47:25,Residential: Garbage Bin: Exchange to Medium
01-21-2010 15:47:26,Operator / Operations Complaint
01-21-2010 15:48:08,Bin Investigation Request
01-21-2010 15:51:33,Residential: Garbage Bin: Exchange to Small
01-21-2010 15:51:54,Res / Recycle / Missed
01-21-2010 15:51:55,Water Service Line-Turn On
01-21-2010 15:52:03,Water Service Line-Leaking
01-21-2010 15:53:09,Water Service Line-No Water
01-21-2010 15:53:21,All / Hazardous Waste / Pick Up Request
01-21-2010 15:53:34,Watermain-Possible Break
01-21-2010 15:53:36,Sewer Service Line - Tree Root Reimbursement
01-21-2010 15:54:28,Res / Recycle / Missed
01-21-2010 15:55:12,Residential / XMAS Tree / Missed
01-21-2010 15:55:59,All / White Goods / Pick Up Request
01-21-2010 15:56:24,Water Service Line-Turn On
01-21-2010 15:57:04,All / White Goods / Pick Up Request
01-21-2010 15:57:24,Residential: Garbage Bin: Exchange to Small
01-21-2010 15:58:44,Residential: Bin: Wrong Delivery
01-21-2010 15:58:49,Operator / Operations Complaint
01-21-2010 15:59:14,All / White Goods / Pick Up Request
01-21-2010 15:59:27,Water Service Line-Turn Off
01-21-2010 15:59:37,Res / Nite Garbage / Missed
01-21-2010 15:59:47,All / White Goods / Pick Up Request
01-21-2010 16:02:02,All / White Goods / Pick Up Request
01-21-2010 16:03:15,Watermain-Possible Break
01-21-2010 16:03:52,All / White Goods / Pick Up Request
01-21-2010 16:03:57,Res / Organic Green Bin / Missed
01-21-2010 16:05:13,Res / Organic&Garbage / Missed
01-21-2010 16:05:51,Water Service Line-Turn Off
01-21-2010 16:06:31,Residential: Bin: Repair or Replace Body/Handle
01-21-2010 16:07:12,Res Above Comm / Nite Garbage / Missed
01-21-2010 16:07:20,Sewer Service Line - Blocked
01-21-2010 16:07:38,Sewer Service Line - Blocked
01-21-2010 16:08:32,Comm / Nite Organic Cart / Missed
01-21-2010 16:08:56,Res / Organic Green Bin / Missed
01-21-2010 16:09:02,Road -  Pot Hole
01-21-2010 16:10:35,Residential: Bin: Repair or Replace Lid
01-21-2010 16:11:08,Residential / XMAS Tree / Missed
01-21-2010 16:11:52,Residential: Garbage Bin: Additional Medium
01-21-2010 16:12:21,Road -  Pot Hole
01-21-2010 16:12:26,Road -  Pot Hole
01-21-2010 16:12:31,Water Meter-Leaking
01-21-2010 16:14:11,Road -  Pot Hole
01-21-2010 16:14:46,Residential: Garbage Bin: New Account Small
01-21-2010 16:14:54,Bin Investigation Request
01-21-2010 16:16:13,Res / Org&Recycle Front&Side / Missed
01-21-2010 16:16:32,Road - Damaged
01-21-2010 16:17:16,Traffic Signal Maintenance
01-21-2010 16:17:28,All / White Goods / Pick Up Request
01-21-2010 16:17:36,Road - Damaged
01-21-2010 16:19:07,Residential: Garbage Bin: New Account Large
01-21-2010 16:19:38,All / Hazardous Waste / Pick Up Request
01-21-2010 16:19:44,"Water Service Line  - Low Pressure, Low Flow"
01-21-2010 16:20:11,Res / Organic Green Bin / Whole Street / Missed
01-21-2010 16:21:00,Residential: Recycle Bin: New Account Medium
01-21-2010 16:21:17,Residential Furniture / Missed
01-21-2010 16:21:43,Residential / XMAS Tree / Missed
01-21-2010 16:21:53,All / White Goods / Pick Up Request
01-21-2010 16:22:16,Residential: Recycle Bin: Exchange to Extra Large
01-21-2010 16:23:31,Residential: Recycle Bin: Additional Large
01-21-2010 16:23:51,Res / Organic Green Bin / Whole Street / Missed
01-21-2010 16:24:15,Residential: Garbage Bin: New Account Large
01-21-2010 16:25:48,Res / Garbage Front&Side / Missed
01-21-2010 16:26:27,All / White Goods / Pick Up Request
01-21-2010 16:27:40,Missing/Damaged Signs
01-21-2010 16:29:05,All / White Goods / Pick Up Request
01-21-2010 16:30:08,Res / Garbage / Missed
01-21-2010 16:30:35,Operator / Operations Complaint
01-21-2010 16:30:54,All / White Goods / Pick Up Request
01-21-2010 16:32:12,Missing/Damaged Signs
01-21-2010 16:34:34,Res / Org&Garbage Front&Side / Missed
01-21-2010 16:40:33,Res / Garbage Front&Side / Missed
01-21-2010 16:41:28,Hydrant-Leaking
01-21-2010 16:41:53,All / White Goods / Pick Up Request
01-21-2010 16:43:04,Res / Organic Green Bin / Missed
01-21-2010 16:43:41,Res / Organic Container / Missing Damaged
01-21-2010 16:45:02,All / White Goods / Pick Up Request
01-21-2010 16:45:12,Maintenance Holes -Damage / Repair
01-21-2010 16:45:49,Residential / XMAS Tree / Missed
01-21-2010 16:48:22,Res / Garbage Front&Side / Missed
01-21-2010 16:48:54,Boulevards - Damaged Asphalt
01-21-2010 16:51:35,Res / Recycle / Missed
01-21-2010 16:51:39,Residential: Recycle Bin: Exchange to Large
01-21-2010 16:58:09,All / White Goods / Pick Up Request
01-21-2010 16:59:30,Residential / XMAS Tree / Missed
01-21-2010 16:59:46,All / White Goods / Pick Up Request
01-21-2010 17:00:06,Residential: Recycle Bin: Exchange to Extra Large
01-21-2010 17:02:24,Res / Recycle / Missed
01-21-2010 17:05:26,Res / Recycle / Missed
01-21-2010 17:07:41,Res / Recycle / Missed
01-21-2010 17:12:56,Res / Garbage Front&Side / Missed
01-21-2010 17:14:37,Residential: Bin: Repair or Replace Body/Handle
01-21-2010 17:14:49,All / White Goods / Pick Up Request
01-21-2010 17:15:05,Res / Nite Garbage / Whole Street / Missed
01-21-2010 17:17:07,Res / Garbage / Whole Street Missed
01-21-2010 17:17:57,Res / Organic&Recycle / Missed
01-21-2010 17:18:21,Res / Garbage / Missed
01-21-2010 17:21:08,Residential: Recycle Bin: Exchange to Extra Large
01-21-2010 17:30:24,Residential: Garbage Bin: New Account Medium
01-21-2010 17:31:53,All / White Goods / Pick Up Request
01-21-2010 17:34:06,Residential: Recycle Bin: New Account Medium
01-21-2010 17:35:45,Res / Recycle / Missed
01-21-2010 17:40:17,All / White Goods / Pick Up Request
01-21-2010 17:41:05,Res / Organic Green Bin / Missed
01-21-2010 17:41:16,All / White Goods / Pick Up Request
01-21-2010 17:42:55,Res / Above Comm / Organic Green Bin / Missed
01-21-2010 17:46:53,Res / Organic Green Bin / Missed
01-21-2010 17:48:13,All / Hazardous Waste / Pick Up Request
01-21-2010 17:48:23,Res / Organic Green Bin / Missed
01-21-2010 17:50:10,Watermain-Possible Break
01-21-2010 17:51:11,Litter / Bin / Overflow or Missed
01-21-2010 17:53:37,Res / Garbage / Whole Street Missed
01-21-2010 17:53:42,Res / Organic Green Bin / Whole Street / Missed
01-21-2010 17:57:11,Res / Organic Green Bin / Whole Street / Missed
01-21-2010 17:57:30,Residential / XMAS Tree / Missed
01-21-2010 18:00:10,Watermain-Possible Break
01-21-2010 18:05:59,Sidewalk - Damaged / Concrete
01-21-2010 18:11:10,Residential Furniture / Missed
01-21-2010 18:13:24,Operator / Operations Complaint
01-21-2010 18:15:14,Res / Organic&Garbage / Missed
01-21-2010 18:16:34,Residential Furniture / Missed
01-21-2010 18:17:35,Res / Organic&Recycle / Missed
01-21-2010 18:20:51,Res Above Comm / Nite Garbage / Missed
01-21-2010 18:24:06,Res / Organic Green Bin / Missed
01-21-2010 18:27:27,All / Hazardous Waste / Pick Up Request
01-21-2010 18:29:12,Res / Garbage / Missed
01-21-2010 18:29:23,Res / Garbage Front&Side / Missed
01-21-2010 18:36:35,Operator / Operations Complaint
